collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,project,geometry
Mazzarine Laboureau,Leaf,1,0,Saxifraga lingulata,0,,dbgi_008379,DCIM/jbc/Saxifraga lingulata_dbgi_008379_01.jpg,DCIM/jbc/Saxifraga lingulata_dbgi_008379_02.jpg,DCIM/jbc/Saxifraga lingulata_dbgi_008379_03.jpg,DCIM/jbc/Saxifraga lingulata_dbgi_008379_04.jpg,DCIM/jbc/Saxifraga lingulata_dbgi_008379_05.jpg,,2574789.043697852,1097950.9385017557,,,,,,,,20250625094953,0009-0006-7011-4195,@mazzarinel,dbgi_008379,jbc,POINT (2574789.043697852 1097950.9385017557)
Mazzarine Laboureau,Leaf,1,0,Saxifraga franzii,0,,dbgi_008396,DCIM/jbc/Saxifraga franzii_dbgi_008396_01.jpg,DCIM/jbc/Saxifraga franzii_dbgi_008396_02.jpg,DCIM/jbc/Saxifraga franzii_dbgi_008396_03.jpg,DCIM/jbc/Saxifraga franzii_dbgi_008396_04.jpg,DCIM/jbc/Saxifraga franzii_dbgi_008396_05.jpg,,2574788.6510911067,1097951.2164410914,,,,,,,,20250625095116,0009-0006-7011-4195,@mazzarinel,dbgi_008396,jbc,POINT (2574788.6510911067 1097951.2164410914)
Mazzarine Laboureau,Leaf,1,0,Rhodothamnus chamaecistus,0,,dbgi_008435,DCIM/jbc/Rhodothamnus chamaecistus_dbgi_008435_01.jpg,DCIM/jbc/Rhodothamnus chamaecistus_dbgi_008435_02.jpg,DCIM/jbc/Rhodothamnus chamaecistus_dbgi_008435_03.jpg,DCIM/jbc/Rhodothamnus chamaecistus_dbgi_008435_04.jpg,DCIM/jbc/Rhodothamnus chamaecistus_dbgi_008435_05.jpg,,2574790.5475900928,1097952.3428257268,,,,,,,,20250625095457,0009-0006-7011-4195,@mazzarinel,dbgi_008435,jbc,POINT (2574790.5475900928 1097952.3428257268)
Mazzarine Laboureau,Leaf,1,0,Cassiope mertensiana,0,,dbgi_008406,DCIM/jbc/Cassiope mertensiana_dbgi_008406_01.jpg,DCIM/jbc/Cassiope mertensiana_dbgi_008406_02.jpg,DCIM/jbc/Cassiope mertensiana_dbgi_008406_03.jpg,DCIM/jbc/Cassiope mertensiana_dbgi_008406_04.jpg,DCIM/jbc/Cassiope mertensiana_dbgi_008406_05.jpg,,2574789.8237210154,1097951.612822623,,,,,,,,20250625095809,0009-0006-7011-4195,@mazzarinel,dbgi_008406,jbc,POINT (2574789.8237210154 1097951.612822623)
Mazzarine Laboureau,Leaf,1,0,Fritillaria pyrenaica,0,,dbgi_008501,DCIM/jbc/Fritillaria pyrenaica_dbgi_008501_01.jpg,DCIM/jbc/Fritillaria pyrenaica_dbgi_008501_02.jpg,DCIM/jbc/Fritillaria pyrenaica_dbgi_008501_03.jpg,DCIM/jbc/Fritillaria pyrenaica_dbgi_008501_04.jpg,DCIM/jbc/Fritillaria pyrenaica_dbgi_008501_05.jpg,,2574790.154983347,1097952.6207650623,,,,,,,,20250625100205,0009-0006-7011-4195,@mazzarinel,dbgi_008501,jbc,POINT (2574790.154983347 1097952.6207650623)
Mazzarine Laboureau,Leaf,1,0,Cypripedium calceolus,0,,dbgi_008612,DCIM/jbc/Cypripedium calceolus_dbgi_008612_01.jpg,DCIM/jbc/Cypripedium calceolus_dbgi_008612_02.jpg,DCIM/jbc/Cypripedium calceolus_dbgi_008612_03.jpg,DCIM/jbc/Cypripedium calceolus_dbgi_008612_04.jpg,DCIM/jbc/Cypripedium calceolus_dbgi_008612_05.jpg,,2574789.4034091616,1097953.1059770503,,,,,,,,20250625100533,0009-0006-7011-4195,@mazzarinel,dbgi_008612,jbc,POINT (2574789.4034091616 1097953.1059770503)
Mazzarine Laboureau,Leaf,1,0,"Saxifraga pseudo-kotschyl,",0,,dbgi_008504,"DCIM/jbc/Saxifraga pseudo-kotschyl,_dbgi_008504_01.jpg","DCIM/jbc/Saxifraga pseudo-kotschyl,_dbgi_008504_02.jpg","DCIM/jbc/Saxifraga pseudo-kotschyl,_dbgi_008504_03.jpg","DCIM/jbc/Saxifraga pseudo-kotschyl,_dbgi_008504_04.jpg","DCIM/jbc/Saxifraga pseudo-kotschyl,_dbgi_008504_05.jpg",,2574788.7964784405,1097953.2687556085,,,,,,,,20250625100717,0009-0006-7011-4195,@mazzarinel,dbgi_008504,jbc,POINT (2574788.7964784405 1097953.2687556085)
Mazzarine Laboureau,Leaf,1,0,Rhododendron radicans,0,,dbgi_008514,DCIM/jbc/Rhododendron radicans_dbgi_008514_01.jpg,DCIM/jbc/Rhododendron radicans_dbgi_008514_02.jpg,DCIM/jbc/Rhododendron radicans_dbgi_008514_03.jpg,DCIM/jbc/Rhododendron radicans_dbgi_008514_04.jpg,DCIM/jbc/Rhododendron radicans_dbgi_008514_05.jpg,,2574788.629049417,1097953.7640669812,,,,,,,,20250625100949,0009-0006-7011-4195,@mazzarinel,dbgi_008514,jbc,POINT (2574788.629049417 1097953.7640669812)
Mazzarine Laboureau,Leaf,1,0,Juniperus chinensis,0,,dbgi_008493,DCIM/jbc/Juniperus chinensis_dbgi_008493_01.jpg,DCIM/jbc/Juniperus chinensis_dbgi_008493_02.jpg,DCIM/jbc/Juniperus chinensis_dbgi_008493_03.jpg,DCIM/jbc/Juniperus chinensis_dbgi_008493_04.jpg,DCIM/jbc/Juniperus chinensis_dbgi_008493_05.jpg,,2574793.469784256,1097945.5296707575,,,,,,,,20250625102644,0009-0006-7011-4195,@mazzarinel,dbgi_008493,jbc,POINT (2574793.469784256 1097945.5296707575)
Mazzarine Laboureau,Leaf,1,0,Centaurea montana,0,,dbgi_008758,DCIM/jbc/Centaurea montana_dbgi_008758_01.jpg,DCIM/jbc/Centaurea montana_dbgi_008758_02.jpg,DCIM/jbc/Centaurea montana_dbgi_008758_03.jpg,DCIM/jbc/Centaurea montana_dbgi_008758_04.jpg,DCIM/jbc/Centaurea montana_dbgi_008758_05.jpg,,2574798.552520861,1097946.059167895,,,,,,,,20250625102812,0009-0006-7011-4195,@mazzarinel,dbgi_008758,jbc,POINT (2574798.552520861 1097946.059167895)
Mazzarine Laboureau,Leaf,1,0,Berberis canadensis,0,,dbgi_008511,DCIM/jbc/Berberis canadensis_dbgi_008511_01.jpg,DCIM/jbc/Berberis canadensis_dbgi_008511_02.jpg,DCIM/jbc/Berberis canadensis_dbgi_008511_03.jpg,DCIM/jbc/Berberis canadensis_dbgi_008511_04.jpg,DCIM/jbc/Berberis canadensis_dbgi_008511_05.jpg,,2574799.4710462904,1097945.8900149355,,,,,,,,20250625103130,0009-0006-7011-4195,@mazzarinel,dbgi_008511,jbc,POINT (2574799.4710462904 1097945.8900149355)
Mazzarine Laboureau,Leaf,1,0,Vaccinium vitis-idaea,0,,dbgi_008458,DCIM/jbc/Vaccinium vitis-idaea_dbgi_008458_01.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_008458_02.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_008458_03.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_008458_04.jpg,DCIM/jbc/Vaccinium vitis-idaea_dbgi_008458_05.jpg,,2574799.062436261,1097946.6986872966,,,,,,,,20250625103325,0009-0006-7011-4195,@mazzarinel,dbgi_008458,jbc,POINT (2574799.062436261 1097946.6986872966)
Mazzarine Laboureau,Leaf,1,0,Sedum ellecombienum,0,,dbgi_008431,DCIM/jbc/Sedum ellecombienum_dbgi_008431_01.jpg,DCIM/jbc/Sedum ellecombienum_dbgi_008431_02.jpg,DCIM/jbc/Sedum ellecombienum_dbgi_008431_03.jpg,DCIM/jbc/Sedum ellecombienum_dbgi_008431_04.jpg,DCIM/jbc/Sedum ellecombienum_dbgi_008431_05.jpg,,2574799.1523640566,1097944.5920362629,,,,,,,,20250625103617,0009-0006-7011-4195,@mazzarinel,dbgi_008431,jbc,POINT (2574799.1523640566 1097944.5920362629)
Mazzarine Laboureau,Leaf,1,0,Cytisus decumbens,0,,dbgi_008478,DCIM/jbc/Cytisus decumbens_dbgi_008478_01.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008478_02.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008478_03.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008478_04.jpg,DCIM/jbc/Cytisus decumbens_dbgi_008478_05.jpg,,2574801.823889066,1097945.2516247442,,,,,,,,20250625103820,0009-0006-7011-4195,@mazzarinel,dbgi_008478,jbc,POINT (2574801.823889066 1097945.2516247442)
Mazzarine Laboureau,Leaf,1,0,Gentiana marcailhuana,0,,dbgi_008413,DCIM/jbc/Gentiana marcailhuana_dbgi_008413_01.jpg,DCIM/jbc/Gentiana marcailhuana_dbgi_008413_02.jpg,DCIM/jbc/Gentiana marcailhuana_dbgi_008413_03.jpg,DCIM/jbc/Gentiana marcailhuana_dbgi_008413_04.jpg,DCIM/jbc/Gentiana marcailhuana_dbgi_008413_05.jpg,,2574802.4632672686,1097944.695997422,,,,,,,,20250625104043,0009-0006-7011-4195,@mazzarinel,dbgi_008413,jbc,POINT (2574802.4632672686 1097944.695997422)
Mazzarine Laboureau,Leaf,1,0,,1,Inula spiraeifolia,dbgi_008582,DCIM/jbc/Inula spiraeifolia_dbgi_008582_01.jpg,DCIM/jbc/Inula spiraeifolia_dbgi_008582_02.jpg,DCIM/jbc/Inula spiraeifolia_dbgi_008582_03.jpg,DCIM/jbc/Inula spiraeifolia_dbgi_008582_04.jpg,DCIM/jbc/Inula spiraeifolia_dbgi_008582_05.jpg,,2574803.5933903595,1097944.5980646196,,,,,,,,20250625104818,0009-0006-7011-4195,@mazzarinel,dbgi_008582,jbc,POINT (2574803.5933903595 1097944.5980646196)
Mazzarine Laboureau,Leaf,1,0,Carlina acanthifolia,0,,dbgi_008393,DCIM/jbc/Carlina acanthifolia_dbgi_008393_01.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_008393_02.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_008393_03.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_008393_04.jpg,DCIM/jbc/Carlina acanthifolia_dbgi_008393_05.jpg,,2574804.1090522064,1097944.0867357452,,,,,,,,20250625105142,0009-0006-7011-4195,@mazzarinel,dbgi_008393,jbc,POINT (2574804.1090522064 1097944.0867357452)
Mazzarine Laboureau,Leaf,1,0,Scabiosa columbaria,0,,dbgi_008468,DCIM/jbc/Scabiosa columbaria_dbgi_008468_01.jpg,DCIM/jbc/Scabiosa columbaria_dbgi_008468_02.jpg,DCIM/jbc/Scabiosa columbaria_dbgi_008468_03.jpg,DCIM/jbc/Scabiosa columbaria_dbgi_008468_04.jpg,DCIM/jbc/Scabiosa columbaria_dbgi_008468_05.jpg,,2574804.1090522064,1097944.0867357452,,,,,,,,20250625105253,0009-0006-7011-4195,@mazzarinel,dbgi_008468,jbc,POINT (2574804.1090522064 1097944.0867357452)
Mazzarine Laboureau,Leaf,1,0,Astragalus monspessulanus,0,,dbgi_008490,DCIM/jbc/Astragalus monspessulanus_dbgi_008490_01.jpg,DCIM/jbc/Astragalus monspessulanus_dbgi_008490_02.jpg,DCIM/jbc/Astragalus monspessulanus_dbgi_008490_03.jpg,DCIM/jbc/Astragalus monspessulanus_dbgi_008490_04.jpg,DCIM/jbc/Astragalus monspessulanus_dbgi_008490_05.jpg,,2574804.6566361585,1097944.1232796877,,,,,,,,20250625105709,0009-0006-7011-4195,@mazzarinel,dbgi_008490,jbc,POINT (2574804.6566361585 1097944.1232796877)
Mazzarine Laboureau,Leaf,1,0,Sedum ochroleucum,0,,dbgi_008462,DCIM/jbc/Sedum ochroleucum_dbgi_008462_01.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_008462_02.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_008462_03.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_008462_04.jpg,DCIM/jbc/Sedum ochroleucum_dbgi_008462_05.jpg,,2574804.894823002,1097944.4666209552,,,,,,,,20250625105915,0009-0006-7011-4195,@mazzarinel,dbgi_008462,jbc,POINT (2574804.894823002 1097944.4666209552)
Mazzarine Laboureau,Leaf,1,0,,1,Helianthemum pyrenaicum,dbgi_008515,DCIM/jbc/Helianthemum pyrenaicum_dbgi_008515_01.jpg,DCIM/jbc/Helianthemum pyrenaicum_dbgi_008515_02.jpg,DCIM/jbc/Helianthemum pyrenaicum_dbgi_008515_03.jpg,DCIM/jbc/Helianthemum pyrenaicum_dbgi_008515_04.jpg,DCIM/jbc/Helianthemum pyrenaicum_dbgi_008515_05.jpg,,2574805.339274585,1097944.6054306726,,,,,,,,20250625110240,0009-0006-7011-4195,@mazzarinel,dbgi_008515,jbc,POINT (2574805.339274585 1097944.6054306726)
Mazzarine Laboureau,Leaf,1,0,Geranium nodosum,0,,dbgi_008385,DCIM/jbc/Geranium nodosum_dbgi_008385_01.jpg,DCIM/jbc/Geranium nodosum_dbgi_008385_02.jpg,DCIM/jbc/Geranium nodosum_dbgi_008385_03.jpg,DCIM/jbc/Geranium nodosum_dbgi_008385_04.jpg,DCIM/jbc/Geranium nodosum_dbgi_008385_05.jpg,,2574812.0475666355,1097945.233277321,,,,,,,,20250625110706,0009-0006-7011-4195,@mazzarinel,dbgi_008385,jbc,POINT (2574812.0475666355 1097945.233277321)
Mazzarine Laboureau,Leaf,1,0,,1,Orthilia secunda,dbgi_008491,DCIM/jbc/Orthilia secunda_dbgi_008491_01.jpg,DCIM/jbc/Orthilia secunda_dbgi_008491_02.jpg,DCIM/jbc/Orthilia secunda_dbgi_008491_03.jpg,DCIM/jbc/Orthilia secunda_dbgi_008491_04.jpg,DCIM/jbc/Orthilia secunda_dbgi_008491_05.jpg,,2574812.944630649,1097949.2297993558,,,,,,,,20250625110952,0009-0006-7011-4195,@mazzarinel,dbgi_008491,jbc,POINT (2574812.944630649 1097949.2297993558)
Mazzarine Laboureau,Leaf,1,0,Cytisus nigricans,0,,dbgi_008402,DCIM/jbc/Cytisus nigricans_dbgi_008402_01.jpg,DCIM/jbc/Cytisus nigricans_dbgi_008402_02.jpg,DCIM/jbc/Cytisus nigricans_dbgi_008402_03.jpg,DCIM/jbc/Cytisus nigricans_dbgi_008402_04.jpg,DCIM/jbc/Cytisus nigricans_dbgi_008402_05.jpg,,2574820.851150049,1097943.2215723223,,,,,,,,20250625111342,0009-0006-7011-4195,@mazzarinel,dbgi_008402,jbc,POINT (2574820.851150049 1097943.2215723223)
Mazzarine Laboureau,Leaf,1,0,Abies cephalonica,0,,dbgi_008382,DCIM/jbc/Abies cephalonica_dbgi_008382_01.jpg,DCIM/jbc/Abies cephalonica_dbgi_008382_02.jpg,DCIM/jbc/Abies cephalonica_dbgi_008382_03.jpg,DCIM/jbc/Abies cephalonica_dbgi_008382_04.jpg,DCIM/jbc/Abies cephalonica_dbgi_008382_05.jpg,,2574816.292448374,1097947.789258625,,,,,,,,20250625111715,0009-0006-7011-4195,@mazzarinel,dbgi_008382,jbc,POINT (2574816.292448374 1097947.789258625)
Mazzarine Laboureau,Leaf,1,0,Gentiana angustifolia,0,,dbgi_008513,DCIM/jbc/Gentiana angustifolia_dbgi_008513_01.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_008513_02.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_008513_03.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_008513_04.jpg,DCIM/jbc/Gentiana angustifolia_dbgi_008513_05.jpg,,2574809.709405958,1097947.3179579019,,,,,,,,20250625112329,0009-0006-7011-4195,@mazzarinel,dbgi_008513,jbc,POINT (2574809.709405958 1097947.3179579019)
Mazzarine Laboureau,Leaf,1,0,,1,Heuchera chlorantha,dbgi_008561,DCIM/jbc/Heuchera chlorantha_dbgi_008561_01.jpg,DCIM/jbc/Heuchera chlorantha_dbgi_008561_02.jpg,DCIM/jbc/Heuchera chlorantha_dbgi_008561_03.jpg,DCIM/jbc/Heuchera chlorantha_dbgi_008561_04.jpg,DCIM/jbc/Heuchera chlorantha_dbgi_008561_05.jpg,,2574810.748647419,1097948.1233278504,,,,,,,,20250625112705,0009-0006-7011-4195,@mazzarinel,dbgi_008561,jbc,POINT (2574810.748647419 1097948.1233278504)
Mazzarine Laboureau,Leaf,1,0,Erinus alpinus,0,,dbgi_008743,DCIM/jbc/Erinus alpinus_dbgi_008743_01.jpg,DCIM/jbc/Erinus alpinus_dbgi_008743_02.jpg,DCIM/jbc/Erinus alpinus_dbgi_008743_03.jpg,DCIM/jbc/Erinus alpinus_dbgi_008743_04.jpg,DCIM/jbc/Erinus alpinus_dbgi_008743_05.jpg,,2574812.108445657,1097948.4681387076,,,,,,,,20250625112959,0009-0006-7011-4195,@mazzarinel,dbgi_008743,jbc,POINT (2574812.108445657 1097948.4681387076)
Mazzarine Laboureau,Leaf,1,0,Potentilla peduncularis,0,,dbgi_008502,DCIM/jbc/Potentilla peduncularis_dbgi_008502_01.jpg,DCIM/jbc/Potentilla peduncularis_dbgi_008502_02.jpg,DCIM/jbc/Potentilla peduncularis_dbgi_008502_03.jpg,DCIM/jbc/Potentilla peduncularis_dbgi_008502_04.jpg,DCIM/jbc/Potentilla peduncularis_dbgi_008502_05.jpg,,2574813.101940041,1097947.983711576,,,,,,,,20250625113145,0009-0006-7011-4195,@mazzarinel,dbgi_008502,jbc,POINT (2574813.101940041 1097947.983711576)
Mazzarine Laboureau,Leaf,1,0,Jovibarba hirta,0,,dbgi_008459,DCIM/jbc/Jovibarba hirta_dbgi_008459_01.jpg,DCIM/jbc/Jovibarba hirta_dbgi_008459_02.jpg,DCIM/jbc/Jovibarba hirta_dbgi_008459_03.jpg,DCIM/jbc/Jovibarba hirta_dbgi_008459_04.jpg,DCIM/jbc/Jovibarba hirta_dbgi_008459_05.jpg,,2574814.7524600043,1097947.0267913328,,,,,,,,20250625113449,0009-0006-7011-4195,@mazzarinel,dbgi_008459,jbc,POINT (2574814.7524600043 1097947.0267913328)
Mazzarine Laboureau,Leaf,1,0,Polygala vayredae,0,,dbgi_008483,DCIM/jbc/Polygala vayredae_dbgi_008483_01.jpg,DCIM/jbc/Polygala vayredae_dbgi_008483_02.jpg,DCIM/jbc/Polygala vayredae_dbgi_008483_03.jpg,DCIM/jbc/Polygala vayredae_dbgi_008483_04.jpg,DCIM/jbc/Polygala vayredae_dbgi_008483_05.jpg,,2574815.1987100323,1097948.5269779253,,,,,,,,20250625113742,0009-0006-7011-4195,@mazzarinel,dbgi_008483,jbc,POINT (2574815.1987100323 1097948.5269779253)
Mazzarine Laboureau,Leaf,1,0,Paeonia officinalis,0,,dbgi_008532,DCIM/jbc/Paeonia officinalis_dbgi_008532_01.jpg,DCIM/jbc/Paeonia officinalis_dbgi_008532_02.jpg,DCIM/jbc/Paeonia officinalis_dbgi_008532_03.jpg,DCIM/jbc/Paeonia officinalis_dbgi_008532_04.jpg,DCIM/jbc/Paeonia officinalis_dbgi_008532_05.jpg,,2574815.4588246285,1097949.528428323,,,,,,,,20250625114111,0009-0006-7011-4195,@mazzarinel,dbgi_008532,jbc,POINT (2574815.4588246285 1097949.528428323)
Mazzarine Laboureau,Leaf,1,0,Primula denticulata,0,,dbgi_008394,DCIM/jbc/Primula denticulata_dbgi_008394_01.jpg,DCIM/jbc/Primula denticulata_dbgi_008394_02.jpg,DCIM/jbc/Primula denticulata_dbgi_008394_03.jpg,DCIM/jbc/Primula denticulata_dbgi_008394_04.jpg,DCIM/jbc/Primula denticulata_dbgi_008394_05.jpg,,2574817.660180915,1097948.2712273763,,,,,,,,20250625114356,0009-0006-7011-4195,@mazzarinel,dbgi_008394,jbc,POINT (2574817.660180915 1097948.2712273763)
Mazzarine Laboureau,Leaf,1,0,Potentilla ambigua,0,,dbgi_008500,DCIM/jbc/Potentilla ambigua_dbgi_008500_01.jpg,DCIM/jbc/Potentilla ambigua_dbgi_008500_02.jpg,DCIM/jbc/Potentilla ambigua_dbgi_008500_03.jpg,DCIM/jbc/Potentilla ambigua_dbgi_008500_04.jpg,DCIM/jbc/Potentilla ambigua_dbgi_008500_05.jpg,,2574819.959384406,1097948.1896782392,,,,,,,,20250625114522,0009-0006-7011-4195,@mazzarinel,dbgi_008500,jbc,POINT (2574819.959384406 1097948.1896782392)
Mazzarine Laboureau,Leaf,1,0,Arctostaphylus uva-ursi,0,,dbgi_008461,DCIM/jbc/Arctostaphylus uva-ursi_dbgi_008461_01.jpg,DCIM/jbc/Arctostaphylus uva-ursi_dbgi_008461_02.jpg,DCIM/jbc/Arctostaphylus uva-ursi_dbgi_008461_03.jpg,DCIM/jbc/Arctostaphylus uva-ursi_dbgi_008461_04.jpg,DCIM/jbc/Arctostaphylus uva-ursi_dbgi_008461_05.jpg,,2574821.061829132,1097944.4447633266,,,,,,,,20250625114650,0009-0006-7011-4195,@mazzarinel,dbgi_008461,jbc,POINT (2574821.061829132 1097944.4447633266)
Émilie Lab,Leaf,1,0,Stachys officinalis,0,,dbgi_008421,DCIM/jbc/Stachys officinalis_dbgi_008421_01.jpg,DCIM/jbc/Stachys officinalis_dbgi_008421_02.jpg,DCIM/jbc/Stachys officinalis_dbgi_008421_03.jpg,DCIM/jbc/Stachys officinalis_dbgi_008421_04.jpg,DCIM/jbc/Stachys officinalis_dbgi_008421_05.jpg,,2574816.333600001,1097945.095451905,,,,,,,,20250625114358,,,dbgi_008421,jbc,POINT (2574816.333600001 1097945.095451905)
Émilie Lab,Leaf,1,0,Pinus sylvestris,0,,dbgi_008416,DCIM/jbc/Pinus sylvestris_dbgi_008416_01.jpg,DCIM/jbc/Pinus sylvestris_dbgi_008416_02.jpg,DCIM/jbc/Pinus sylvestris_dbgi_008416_03.jpg,DCIM/jbc/Pinus sylvestris_dbgi_008416_04.jpg,DCIM/jbc/Pinus sylvestris_dbgi_008416_05.jpg,,2574819.3439270738,1097942.4537363104,,,,,,,,20250625114600,,,dbgi_008416,jbc,POINT (2574819.3439270738 1097942.4537363104)
Émilie Lab,Leaf,1,0,Androsace sarmentosa,0,,dbgi_008389,DCIM/jbc/Androsace sarmentosa_dbgi_008389_01.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_008389_02.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_008389_03.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_008389_04.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_008389_05.jpg,,2574817.738034893,1097955.7802706438,,,,,,,,20250707140145,,,dbgi_008389,jbc,POINT (2574817.738034893 1097955.7802706438)
Émilie Lab,Leaf,1,0,Festuca tatrae,0,,dbgi_008473,DCIM/jbc/Festuca tatrae_dbgi_008473_01.jpg,DCIM/jbc/Festuca tatrae_dbgi_008473_02.jpg,DCIM/jbc/Festuca tatrae_dbgi_008473_03.jpg,DCIM/jbc/Festuca tatrae_dbgi_008473_04.jpg,DCIM/jbc/Festuca tatrae_dbgi_008473_05.jpg,,2574817.502765777,1097954.7297384387,,,,,,,,20250707140415,,,dbgi_008473,jbc,POINT (2574817.502765777 1097954.7297384387)
Émilie Lab,Leaf,1,0,Paeonia lutea,0,,dbgi_008510,DCIM/jbc/Paeonia lutea_dbgi_008510_01.jpg,DCIM/jbc/Paeonia lutea_dbgi_008510_02.jpg,DCIM/jbc/Paeonia lutea_dbgi_008510_03.jpg,DCIM/jbc/Paeonia lutea_dbgi_008510_04.jpg,DCIM/jbc/Paeonia lutea_dbgi_008510_05.jpg,,2574816.1090324004,1097952.2179116628,,,,,,,,20250707141300,,,dbgi_008510,jbc,POINT (2574816.1090324004 1097952.2179116628)
Émilie Lab,Leaf,1,0,Linum flavum,0,,dbgi_008381,DCIM/jbc/Linum flavum_dbgi_008381_01.jpg,DCIM/jbc/Linum flavum_dbgi_008381_02.jpg,DCIM/jbc/Linum flavum_dbgi_008381_03.jpg,DCIM/jbc/Linum flavum_dbgi_008381_04.jpg,DCIM/jbc/Linum flavum_dbgi_008381_05.jpg,,2574814.848834219,1097952.1205088953,,,,,,,,20250707141453,,,dbgi_008381,jbc,POINT (2574814.848834219 1097952.1205088953)
Émilie Lab,Leaf,1,0,Astrantia major,0,,dbgi_008384,DCIM/jbc/Astrantia major_dbgi_008384_01.jpg,DCIM/jbc/Astrantia major_dbgi_008384_02.jpg,DCIM/jbc/Astrantia major_dbgi_008384_03.jpg,DCIM/jbc/Astrantia major_dbgi_008384_04.jpg,DCIM/jbc/Astrantia major_dbgi_008384_05.jpg,,2574812.1459781006,1097952.2542365743,,,,,,,,20250707142119,,,dbgi_008384,jbc,POINT (2574812.1459781006 1097952.2542365743)
Émilie Lab,Leaf,1,0,Erodium manescavi,0,,dbgi_008494,DCIM/jbc/Erodium manescavi_dbgi_008494_01.jpg,DCIM/jbc/Erodium manescavi_dbgi_008494_02.jpg,DCIM/jbc/Erodium manescavi_dbgi_008494_03.jpg,DCIM/jbc/Erodium manescavi_dbgi_008494_04.jpg,DCIM/jbc/Erodium manescavi_dbgi_008494_05.jpg,,2574812.350116978,1097951.7455984105,,,,,,,,20250707142256,,,dbgi_008494,jbc,POINT (2574812.350116978 1097951.7455984105)
Émilie Lab,Leaf,1,0,Centaurea haynaldii,0,,dbgi_008403,DCIM/jbc/Centaurea haynaldii_dbgi_008403_01.jpg,DCIM/jbc/Centaurea haynaldii_dbgi_008403_02.jpg,DCIM/jbc/Centaurea haynaldii_dbgi_008403_03.jpg,DCIM/jbc/Centaurea haynaldii_dbgi_008403_04.jpg,DCIM/jbc/Centaurea haynaldii_dbgi_008403_05.jpg,,2574810.8684602818,1097952.3654495971,,,,,,,,20250707142439,,,dbgi_008403,jbc,POINT (2574810.8684602818 1097952.3654495971)
Émilie Lab,Leaf,1,0,Hemerocellis lilioasphodolus,0,,dbgi_008387,DCIM/jbc/Hemerocellis lilioasphodolus_dbgi_008387_01.jpg,DCIM/jbc/Hemerocellis lilioasphodolus_dbgi_008387_02.jpg,DCIM/jbc/Hemerocellis lilioasphodolus_dbgi_008387_03.jpg,DCIM/jbc/Hemerocellis lilioasphodolus_dbgi_008387_04.jpg,DCIM/jbc/Hemerocellis lilioasphodolus_dbgi_008387_05.jpg,,2574811.641317855,1097952.7654416861,,,,,,,,20250707142716,,,dbgi_008387,jbc,POINT (2574811.641317855 1097952.7654416861)
Émilie Lab,Leaf,1,0,,1,Rhamnus alpinus,dbgi_008608,DCIM/jbc/Rhamnus alpinus_dbgi_008608_01.jpg,DCIM/jbc/Rhamnus alpinus_dbgi_008608_02.jpg,DCIM/jbc/Rhamnus alpinus_dbgi_008608_03.jpg,DCIM/jbc/Rhamnus alpinus_dbgi_008608_04.jpg,DCIM/jbc/Rhamnus alpinus_dbgi_008608_05.jpg,,2574809.0030394406,1097952.6456118901,,,,,,,,20250707143232,,,dbgi_008608,jbc,POINT (2574809.0030394406 1097952.6456118901)
Émilie Lab,Leaf,1,0,Bergenia crassifolia,0,,dbgi_008428,DCIM/jbc/Bergenia crassifolia_dbgi_008428_01.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008428_02.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008428_03.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008428_04.jpg,DCIM/jbc/Bergenia crassifolia_dbgi_008428_05.jpg,,2574811.8606587145,1097951.7481492085,,,,,,,,20250707143443,,,dbgi_008428,jbc,POINT (2574811.8606587145 1097951.7481492085)
