collector_fullname,observation_subject,inat_upload,is_wild,taxon_name,no_name_on_list,name_proposition,sample_id,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,picture_free,x_coord,y_coord,ipen,herbivory_(percent),comment_eco,soil_type,weather,temperature_(°C),comment_env,date,collector_orcid,collector_inat,extracted_id,geometry,latitude,longitude
Mazzarine Laboureau,Leaf,1,0,Muscari szouitsanum,0,,dbgi_008703,DCIM/jbc/Muscari szouitsanum_dbgi_008703_01.jpg,DCIM/jbc/Muscari szouitsanum_dbgi_008703_02.jpg,DCIM/jbc/Muscari szouitsanum_dbgi_008703_03.jpg,DCIM/jbc/Muscari szouitsanum_dbgi_008703_04.jpg,DCIM/jbc/Muscari szouitsanum_dbgi_008703_05.jpg,,2574748.2782871565,1097962.9364645765,,,,,,,,20250527143929,0009-0006-7011-4195,@mazzarinel,dbgi_008703,POINT (46.03273205656675 7.112516331489109),7.112516331489109,46.03273205656675
Émilie Lab,Leaf,1,0,Minuartia laricifolia,0,,dbgi_006765,DCIM/jbc/Minuartia laricifolia_dbgi_006765_01.jpg,DCIM/jbc/Minuartia laricifolia_dbgi_006765_02.jpg,DCIM/jbc/Minuartia laricifolia_dbgi_006765_03.jpg,DCIM/jbc/Minuartia laricifolia_dbgi_006765_04.jpg,DCIM/jbc/Minuartia laricifolia_dbgi_006765_05.jpg,,2574756.899786548,1097972.374027753,,,,,,,,20250604171037,,,dbgi_006765,POINT (46.032817274624755 7.112627170569602),7.112627170569602,46.032817274624755
Émilie Lab,Leaf,1,0,Androsace sarmentosa,0,,dbgi_006772,DCIM/jbc/Androsace sarmentosa_dbgi_006772_01.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_006772_02.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_006772_03.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_006772_04.jpg,DCIM/jbc/Androsace sarmentosa_dbgi_006772_05.jpg,,2574755.2974701,1097972.3214927877,,,,,,,,20250604171343,,,dbgi_006772,POINT (46.032816741937836 7.112606479309895),7.112606479309895,46.032816741937836
Émilie Lab,Leaf,1,0,Tanacetum argenteum,0,,dbgi_006742,DCIM/jbc/Tanacetum argenteum_dbgi_006742_01.jpg,DCIM/jbc/Tanacetum argenteum_dbgi_006742_02.jpg,DCIM/jbc/Tanacetum argenteum_dbgi_006742_03.jpg,DCIM/jbc/Tanacetum argenteum_dbgi_006742_04.jpg,DCIM/jbc/Tanacetum argenteum_dbgi_006742_05.jpg,,2574755.087330237,1097973.1357847531,,,,,,,,20250604171607,,,dbgi_006742,POINT (46.03282405892734 7.112603721467162),7.112603721467162,46.03282405892734
Émilie Lab,Leaf,1,0,Genista delphinensis,0,,dbgi_006635,DCIM/jbc/Genista delphinensis_dbgi_006635_01.jpg,DCIM/jbc/Genista delphinensis_dbgi_006635_02.jpg,DCIM/jbc/Genista delphinensis_dbgi_006635_03.jpg,DCIM/jbc/Genista delphinensis_dbgi_006635_04.jpg,DCIM/jbc/Genista delphinensis_dbgi_006635_05.jpg,,2574754.7875416167,1097972.9487727513,,,,,,,,20250604171850,,,dbgi_006635,POINT (46.032822365433745 7.112599859738311),7.112599859738311,46.032822365433745
Émilie Lab,Leaf,1,0,Dianthus plumarius,0,,dbgi_006766,DCIM/jbc/Dianthus plumarius_dbgi_006766_01.jpg,DCIM/jbc/Dianthus plumarius_dbgi_006766_02.jpg,DCIM/jbc/Dianthus plumarius_dbgi_006766_03.jpg,DCIM/jbc/Dianthus plumarius_dbgi_006766_04.jpg,DCIM/jbc/Dianthus plumarius_dbgi_006766_05.jpg,,2574754.456060773,1097972.0648238363,,,,,,,,20250604172123,,,dbgi_006766,POINT (46.0328144015317 7.112595626244299),7.112595626244299,46.0328144015317
Émilie Lab,Leaf,1,0,Echinops ritro,0,,dbgi_006754,DCIM/jbc/Echinops ritro_dbgi_006754_01.jpg,DCIM/jbc/Echinops ritro_dbgi_006754_02.jpg,DCIM/jbc/Echinops ritro_dbgi_006754_03.jpg,DCIM/jbc/Echinops ritro_dbgi_006754_04.jpg,DCIM/jbc/Echinops ritro_dbgi_006754_05.jpg,,2574754.456060773,1097972.0648238363,,,,,,,,20250604172448,,,dbgi_006754,POINT (46.0328144015317 7.112595626244299),7.112595626244299,46.0328144015317
Émilie Lab,Leaf,1,0,,1,Trifolium rubens ,dbgi_006760,DCIM/jbc/Trifolium rubens _dbgi_006760_01.jpg,DCIM/jbc/Trifolium rubens _dbgi_006760_02.jpg,DCIM/jbc/Trifolium rubens _dbgi_006760_03.jpg,DCIM/jbc/Trifolium rubens _dbgi_006760_04.jpg,DCIM/jbc/Trifolium rubens _dbgi_006760_05.jpg,,2574753.074890594,1097974.385189738,,,,,,,,20250604173046,,,dbgi_006760,POINT (46.03283522230505 7.11257766328155),7.11257766328155,46.03283522230505
Émilie Lab,Leaf,1,0,Catananche caerulea,0,,dbgi_006761,DCIM/jbc/Catananche caerulea_dbgi_006761_01.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_02.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_03.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_04.jpg,DCIM/jbc/Catananche caerulea_dbgi_006761_05.jpg,,2574754.190961211,1097974.337406404,,,,,,,,20250604173435,,,dbgi_006761,POINT (46.03283483435126 7.112592080032629),7.112592080032629,46.03283483435126
Émilie Lab,Leaf,1,0,Geranium sangineum,0,,dbgi_006662,DCIM/jbc/Geranium sangineum_dbgi_006662_01.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_02.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_03.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_04.jpg,DCIM/jbc/Geranium sangineum_dbgi_006662_05.jpg,,2574752.745785904,1097975.1875095265,,,,,,,,20250604173635,,,dbgi_006662,POINT (46.032842427135606 7.1125733696347275),7.1125733696347275,46.032842427135606
Mazzarine Laboureau,Leaf,1,0,Inula hirta,0,,dbgi_006602,DCIM/jbc/Inula hirta_dbgi_006602_01.jpg,DCIM/jbc/Inula hirta_dbgi_006602_02.jpg,DCIM/jbc/Inula hirta_dbgi_006602_03.jpg,DCIM/jbc/Inula hirta_dbgi_006602_04.jpg,DCIM/jbc/Inula hirta_dbgi_006602_05.jpg,,2574752.9793160167,1097966.1485823204,,,,,,,,20250604171242,0009-0006-7011-4195,@mazzarinel,dbgi_006602,POINT (46.032761127224916 7.112576872646281),7.112576872646281,46.032761127224916
Mazzarine Laboureau,Leaf,1,0,Carex elata,0,,dbgi_006715,DCIM/jbc/Carex elata_dbgi_006715_01.jpg,DCIM/jbc/Carex elata_dbgi_006715_02.jpg,DCIM/jbc/Carex elata_dbgi_006715_03.jpg,DCIM/jbc/Carex elata_dbgi_006715_04.jpg,DCIM/jbc/Carex elata_dbgi_006715_05.jpg,,2574751.415594417,1097970.279408462,,,,,,,,20250604171640,0009-0006-7011-4195,@mazzarinel,dbgi_006715,POINT (46.03279822694055 7.1125564544853725),7.1125564544853725,46.03279822694055
Mazzarine Laboureau,Leaf,1,0,,1,Salix arminali x eleagos,dbgi_006613,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_01.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_02.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_03.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_04.jpg,DCIM/jbc/Salix arminali x eleagos_dbgi_006613_05.jpg,,2574752.308095102,1097970.5783706105,,,,,,,,20250604171928,0009-0006-7011-4195,@mazzarinel,dbgi_006613,POINT (46.03280094971132 7.112567965117794),7.112567965117794,46.03280094971132
Mazzarine Laboureau,Leaf,1,0,Aethionema cappadocicum,0,,dbgi_004171,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_01.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_02.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_03.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_04.jpg,DCIM/jbc/Aethionema cappadocicum_dbgi_004171_05.jpg,,2574752.665286653,1097971.0213454866,,,,,,,,20250604172448,0009-0006-7011-4195,@mazzarinel,dbgi_004171,POINT (46.03280494784569 7.112572554419615),7.112572554419615,46.03280494784569
Mazzarine Laboureau,Leaf,1,0,Thymus alvinoides,0,,dbgi_004148,DCIM/jbc/Thymus alvinoides_dbgi_004148_01.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_02.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_03.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_04.jpg,DCIM/jbc/Thymus alvinoides_dbgi_004148_05.jpg,,2574752.877928595,1097971.2517767283,,,,,,,,20250604172716,0009-0006-7011-4195,@mazzarinel,dbgi_004148,POINT (46.0328070286433 7.11257528829878),7.11257528829878,46.0328070286433
Mazzarine Laboureau,Leaf,1,0,Sanguisorba canadensis,0,,dbgi_007073,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_01.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_02.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_03.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_04.jpg,DCIM/jbc/Sanguisorba canadensis_dbgi_007073_05.jpg,,2574752.697743554,1097971.8384343248,,,,,,,,20250604173057,0009-0006-7011-4195,@mazzarinel,dbgi_007073,POINT (46.03281229909612 7.112572929585317),7.112572929585317,46.03281229909612
Mazzarine Laboureau,Leaf,1,0,Sedum amplexicaule,0,,dbgi_004140,DCIM/jbc/Sedum amplexicaule_dbgi_004140_01.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_02.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_03.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_04.jpg,DCIM/jbc/Sedum amplexicaule_dbgi_004140_05.jpg,,2574753.472458814,1097971.073332145,,,,,,,,20250604173304,0009-0006-7011-4195,@mazzarinel,dbgi_004140,POINT (46.03280544577244 7.11258297633213),7.11258297633213,46.03280544577244
Mazzarine Laboureau,Leaf,1,0,,1,Erodium x lindavicum,dbgi_004120,DCIM/jbc/Erodium x lindavicum_dbgi_004120_01.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_02.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_03.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_04.jpg,DCIM/jbc/Erodium x lindavicum_dbgi_004120_05.jpg,,2574753.2847603653,1097971.3594789417,,,,,,,,20250604173629,0009-0006-7011-4195,@mazzarinel,dbgi_004120,POINT (46.032808012731685 7.112580536771897),7.112580536771897,46.032808012731685
Émilie Lab,Leaf,1,0,Dictamnus albus,0,,dbgi_007133,DCIM/jbc/Dictamnus albus_dbgi_007133_01.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_02.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_03.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_04.jpg,DCIM/jbc/Dictamnus albus_dbgi_007133_05.jpg,,2574752.2469242066,1097974.951402643,,,,,,,,20250605083808,,,dbgi_007133,POINT (46.03284028454361 7.112566939499085),7.112566939499085,46.03284028454361
Émilie Lab,Leaf,1,0,Calamintha nepeta,0,,dbgi_007128,DCIM/jbc/Calamintha nepeta_dbgi_007128_01.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_02.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_03.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_04.jpg,DCIM/jbc/Calamintha nepeta_dbgi_007128_05.jpg,,2574751.694705632,1097975.3563138535,,,,,,,,20250605084016,,,dbgi_007128,POINT (46.03284390615671 7.112559785719244),7.112559785719244,46.03284390615671
Émilie Lab,Leaf,1,0,,1,Pulsatilla ambigua,dbgi_004180,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_01.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_02.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_03.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_04.jpg,DCIM/jbc/Pulsatilla ambigua_dbgi_004180_05.jpg,,2574751.345312771,1097976.003098272,,,,,,,,20250605084221,,,dbgi_004180,POINT (46.03284971112405 7.112555238424831),7.112555238424831,46.03284971112405
Émilie Lab,Leaf,1,0,Juncus conglomeratus,0,,dbgi_006794,DCIM/jbc/Juncus conglomeratus_dbgi_006794_01.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_02.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_03.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_04.jpg,DCIM/jbc/Juncus conglomeratus_dbgi_006794_05.jpg,,2574751.689894217,1097975.8013828842,,,,,,,,20250605084552,,,dbgi_006794,POINT (46.03284790954557 7.112559699601328),7.112559699601328,46.03284790954557
Émilie Lab,Leaf,1,0,Scabiosa caucasica,0,,dbgi_004125,DCIM/jbc/Scabiosa caucasica_dbgi_004125_01.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_02.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_03.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_04.jpg,DCIM/jbc/Scabiosa caucasica_dbgi_004125_05.jpg,,2574750.401924284,1097976.206135751,,,,,,,,20250605085218,,,dbgi_004125,POINT (46.03285150212467 7.112543043514526),7.112543043514526,46.03285150212467
Émilie Lab,Leaf,1,0,Genista tinctoria,0,,dbgi_004154,DCIM/jbc/Genista tinctoria_dbgi_004154_01.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_02.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_03.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_04.jpg,DCIM/jbc/Genista tinctoria_dbgi_004154_05.jpg,,2574749.740381985,1097976.3651416032,,,,,,,,20250605085551,,,dbgi_004154,POINT (46.032852907619194 7.112534491052066),7.112534491052066,46.032852907619194
Émilie Lab,Leaf,1,0,Crepis pyrenaica,0,,dbgi_007153,DCIM/jbc/Crepis pyrenaica_dbgi_007153_01.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_02.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_03.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_04.jpg,DCIM/jbc/Crepis pyrenaica_dbgi_007153_05.jpg,,2574749.459794169,1097975.8366878214,,,,,,,,20250605090011,,,dbgi_007153,POINT (46.03284814344183 7.112530895700614),7.112530895700614,46.03284814344183
Émilie Lab,Leaf,1,0,Asphodelus albus,0,,dbgi_006597,DCIM/jbc/Asphodelus albus_dbgi_006597_01.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_02.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_03.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_04.jpg,DCIM/jbc/Asphodelus albus_dbgi_006597_05.jpg,,2574748.9244652176,1097975.2962949765,,,,,,,,20250605090518,,,dbgi_006597,POINT (46.03284326230802 7.112524010982303),7.112524010982303,46.03284326230802
Émilie Lab,Leaf,1,0,Globularia cordifolia,0,,dbgi_004269,DCIM/jbc/Globularia cordifolia_dbgi_004269_01.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_02.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_03.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_04.jpg,DCIM/jbc/Globularia cordifolia_dbgi_004269_05.jpg,,2574750.131096194,1097977.9519011718,,,,,,,,20250605091336,,,dbgi_004269,POINT (46.032867195802055 7.112539451680011),7.112539451680011,46.032867195802055
Émilie Lab,Leaf,1,0,Athamanta cretensis,0,,dbgi_004284,DCIM/jbc/Athamanta cretensis_dbgi_004284_01.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_02.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_03.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_04.jpg,DCIM/jbc/Athamanta cretensis_dbgi_004284_05.jpg,,2574750.3183514182,1097978.3212510282,,,,,,,,20250605091522,,,dbgi_004284,POINT (46.03287052527494 7.112541850203919),7.112541850203919,46.03287052527494
Émilie Lab,Leaf,1,0,Sali serpyillifolia,0,,dbgi_004162,DCIM/jbc/Sali serpyillifolia_dbgi_004162_01.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_02.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_03.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_04.jpg,DCIM/jbc/Sali serpyillifolia_dbgi_004162_05.jpg,,2574750.0760207493,1097979.0446989809,,,,,,,,20250605091908,,,dbgi_004162,POINT (46.032877023877575 7.112538681496133),7.112538681496133,46.032877023877575
Émilie Lab,Leaf,1,0,Salix retusa,0,,dbgi_004287,DCIM/jbc/Salix retusa_dbgi_004287_01.jpg,DCIM/jbc/Salix retusa_dbgi_004287_02.jpg,DCIM/jbc/Salix retusa_dbgi_004287_03.jpg,DCIM/jbc/Salix retusa_dbgi_004287_04.jpg,DCIM/jbc/Salix retusa_dbgi_004287_05.jpg,,2574749.859340769,1097978.730732327,,,,,,,,20250605092522,,,dbgi_004287,POINT (46.03287419149395 7.112535899963869),7.112535899963869,46.03287419149395
